,suburb,rooms,type,price,bathroom,car,month,year,total_2020_incidents
10429,Reservoir,2,h,500250.0,1.0,1.0,02,2017,4199
10430,Reservoir,1,h,395000.0,1.0,1.0,02,2017,4199
10431,Reservoir,3,h,810000.0,2.0,3.0,02,2017,4199
10432,Reservoir,2,h,790000.0,1.0,1.0,02,2017,4199
10433,Reservoir,2,u,465000.0,1.0,1.0,02,2017,4199
10434,Reservoir,3,h,601000.0,1.0,2.0,02,2017,4199
10435,Reservoir,2,h,772000.0,1.0,1.0,02,2017,4199
10436,Reservoir,2,h,968000.0,1.0,2.0,02,2017,4199
10437,Reservoir,3,h,928000.0,1.0,1.0,02,2017,4199
10438,Reservoir,2,u,300000.0,1.0,1.0,07,2016,4199
10439,Reservoir,2,t,420000.0,1.0,2.0,07,2016,4199
10440,Reservoir,4,h,885000.0,2.0,3.0,07,2016,4199
10441,Reservoir,2,u,240000.0,1.0,1.0,07,2016,4199
10442,Reservoir,3,h,815000.0,1.0,2.0,07,2016,4199
10443,Reservoir,3,h,882500.0,2.0,2.0,07,2016,4199
10444,Reservoir,3,h,793000.0,1.0,2.0,07,2016,4199
10445,Reservoir,3,h,550000.0,2.0,2.0,06,2016,4199
10446,Reservoir,2,u,477000.0,1.0,2.0,06,2016,4199
10447,Reservoir,2,u,433000.0,1.0,1.0,06,2016,4199
10448,Reservoir,3,u,672000.0,1.0,2.0,06,2016,4199
10449,Reservoir,2,h,680000.0,1.0,1.0,06,2016,4199
10450,Reservoir,3,h,751000.0,1.0,2.0,11,2016,4199
10451,Reservoir,3,h,851000.0,1.0,1.0,11,2016,4199
10452,Reservoir,3,h,777000.0,1.0,2.0,11,2016,4199
10453,Reservoir,4,h,1162000.0,3.0,4.0,11,2016,4199
10454,Reservoir,3,h,620000.0,1.0,2.0,11,2016,4199
10455,Reservoir,3,h,1025000.0,1.0,4.0,11,2016,4199
10456,Reservoir,3,h,762500.0,1.0,2.0,11,2016,4199
10457,Reservoir,3,h,832000.0,1.0,2.0,11,2016,4199
10458,Reservoir,5,h,820000.0,2.0,2.0,11,2016,4199
10459,Reservoir,3,h,784000.0,1.0,2.0,05,2016,4199
10460,Reservoir,4,h,1186000.0,1.0,2.0,05,2016,4199
10461,Reservoir,3,h,665000.0,1.0,1.0,05,2016,4199
10462,Reservoir,2,u,405000.0,1.0,1.0,05,2016,4199
10463,Reservoir,2,u,431000.0,1.0,1.0,05,2016,4199
10464,Reservoir,4,h,885000.0,2.0,2.0,05,2016,4199
10465,Reservoir,3,h,718500.0,1.0,6.0,05,2016,4199
10466,Reservoir,5,h,762500.0,2.0,2.0,05,2016,4199
10467,Reservoir,3,h,737000.0,3.0,6.0,05,2016,4199
10468,Reservoir,3,h,810000.0,2.0,2.0,08,2016,4199
10469,Reservoir,2,h,610000.0,1.0,2.0,08,2016,4199
10470,Reservoir,2,u,430000.0,1.0,1.0,08,2016,4199
10471,Reservoir,2,h,730000.0,1.0,2.0,08,2016,4199
10472,Reservoir,4,h,680000.0,1.0,2.0,08,2016,4199
10473,Reservoir,3,h,705000.0,1.0,1.0,07,2016,4199
10474,Reservoir,3,h,705000.0,1.0,3.0,07,2016,4199
10475,Reservoir,2,u,390000.0,1.0,1.0,07,2016,4199
10476,Reservoir,4,h,741000.0,1.0,2.0,05,2017,4199
10477,Reservoir,3,h,725000.0,1.0,1.0,05,2017,4199
10478,Reservoir,3,u,615000.0,1.0,2.0,05,2017,4199
10479,Reservoir,2,u,406000.0,1.0,1.0,05,2017,4199
10480,Reservoir,3,h,1010000.0,1.0,2.0,05,2017,4199
10481,Reservoir,2,h,852000.0,1.0,2.0,05,2017,4199
10482,Reservoir,3,h,595000.0,1.0,1.0,05,2017,4199
10483,Reservoir,3,h,665000.0,1.0,2.0,04,2017,4199
10484,Reservoir,3,u,631000.0,1.0,1.0,04,2017,4199
10485,Reservoir,4,h,905000.0,2.0,2.0,04,2017,4199
10486,Reservoir,5,h,845000.0,2.0,2.0,04,2017,4199
10487,Reservoir,3,t,815000.0,2.0,2.0,04,2017,4199
10488,Reservoir,4,h,770000.0,3.0,3.0,04,2017,4199
10489,Reservoir,2,h,935000.0,1.0,1.0,04,2017,4199
10490,Reservoir,3,h,610000.0,1.0,2.0,04,2017,4199
10491,Reservoir,4,h,678500.0,1.0,2.0,05,2017,4199
10492,Reservoir,2,h,861500.0,1.0,1.0,05,2017,4199
10493,Reservoir,3,h,801000.0,1.0,1.0,05,2017,4199
10494,Reservoir,4,h,1150000.0,1.0,2.0,05,2017,4199
10495,Reservoir,3,h,760000.0,2.0,2.0,05,2017,4199
10496,Reservoir,2,u,490000.0,1.0,1.0,05,2017,4199
10497,Reservoir,3,h,605000.0,1.0,2.0,05,2017,4199
10498,Reservoir,2,t,652000.0,2.0,2.0,05,2017,4199
10499,Reservoir,2,t,615000.0,1.0,1.0,05,2017,4199
10500,Reservoir,1,u,407000.0,1.0,1.0,05,2017,4199
10501,Reservoir,4,h,930000.0,1.0,3.0,05,2017,4199
10502,Reservoir,3,t,741000.0,2.0,2.0,05,2017,4199
10503,Reservoir,2,h,375000.0,1.0,1.0,05,2017,4199
10504,Reservoir,4,h,1005000.0,2.0,5.0,05,2017,4199
10505,Reservoir,4,h,800000.0,1.0,4.0,04,2017,4199
10506,Reservoir,2,u,395000.0,1.0,1.0,04,2017,4199
10507,Reservoir,2,h,1025000.0,2.0,1.0,04,2017,4199
10508,Reservoir,2,u,505000.0,1.0,1.0,04,2017,4199
10509,Reservoir,3,h,840000.0,1.0,4.0,07,2017,4199
10510,Reservoir,2,h,560000.0,1.0,1.0,07,2017,4199
10511,Reservoir,4,h,900000.0,1.0,2.0,07,2017,4199
10512,Reservoir,4,h,902000.0,2.0,3.0,07,2017,4199
10513,Reservoir,3,h,825000.0,2.0,5.0,07,2017,4199
10514,Reservoir,2,t,668500.0,2.0,1.0,07,2017,4199
10515,Reservoir,4,h,1100000.0,2.0,2.0,06,2017,4199
10516,Reservoir,5,h,1266000.0,2.0,2.0,06,2017,4199
10517,Reservoir,3,h,1040000.0,2.0,1.0,06,2017,4199
10518,Reservoir,2,h,888000.0,1.0,2.0,06,2017,4199
10519,Reservoir,2,t,521000.0,1.0,1.0,06,2017,4199
10520,Reservoir,3,h,857700.0,1.0,1.0,06,2017,4199
10521,Reservoir,3,t,642500.0,2.0,2.0,06,2017,4199
10522,Reservoir,3,u,510000.0,1.0,1.0,06,2017,4199
10523,Reservoir,4,h,930000.0,1.0,5.0,06,2017,4199
10524,Reservoir,3,h,635000.0,2.0,2.0,06,2017,4199
10525,Reservoir,2,h,850000.0,1.0,2.0,06,2017,4199
10526,Reservoir,3,h,780000.0,1.0,2.0,06,2017,4199
10527,Reservoir,3,h,630000.0,1.0,2.0,06,2017,4199
10528,Reservoir,3,h,877500.0,1.0,1.0,06,2017,4199
10529,Reservoir,5,h,912000.0,3.0,4.0,06,2017,4199
10530,Reservoir,3,h,685000.0,1.0,3.0,06,2017,4199
10531,Reservoir,1,u,270000.0,1.0,1.0,06,2017,4199
10532,Reservoir,3,h,911000.0,1.0,4.0,06,2017,4199
10533,Reservoir,1,u,365000.0,1.0,1.0,06,2017,4199
10534,Reservoir,2,u,470000.0,1.0,1.0,06,2017,4199
10535,Reservoir,3,h,817000.0,1.0,2.0,05,2017,4199
10536,Reservoir,2,t,575000.0,2.0,1.0,05,2017,4199
10537,Reservoir,3,h,635000.0,2.0,2.0,05,2017,4199
10538,Reservoir,2,u,470000.0,1.0,1.0,05,2017,4199
10539,Reservoir,3,h,700000.0,2.0,1.0,05,2017,4199
10540,Reservoir,3,h,860000.0,1.0,2.0,05,2017,4199
10541,Reservoir,3,h,925000.0,1.0,2.0,07,2017,4199
10542,Reservoir,3,h,526250.0,1.0,1.0,07,2017,4199
10543,Reservoir,1,h,351000.0,1.0,1.0,07,2017,4199
10544,Reservoir,3,h,760000.0,1.0,1.0,07,2017,4199
10545,Reservoir,3,h,690000.0,1.0,2.0,07,2017,4199
10546,Reservoir,4,h,1210000.0,3.0,4.0,08,2017,4199
10547,Reservoir,3,h,935000.0,1.0,2.0,08,2017,4199
10548,Reservoir,3,h,510000.0,2.0,2.0,08,2017,4199
10549,Reservoir,5,h,861000.0,3.0,2.0,08,2017,4199
10550,Reservoir,3,h,732000.0,1.0,2.0,08,2017,4199
10551,Reservoir,4,h,755000.0,2.0,2.0,08,2017,4199
10552,Reservoir,1,u,325000.0,1.0,1.0,08,2017,4199
10553,Reservoir,4,h,1200000.0,2.0,2.0,08,2017,4199
10554,Reservoir,2,u,652000.0,1.0,1.0,07,2017,4199
10555,Reservoir,3,h,953000.0,1.0,2.0,07,2017,4199
10556,Reservoir,2,u,468000.0,1.0,1.0,07,2017,4199
10557,Reservoir,2,t,710000.0,2.0,1.0,07,2017,4199
10558,Reservoir,3,h,550000.0,1.0,2.0,07,2017,4199
10559,Reservoir,3,h,725000.0,1.0,2.0,07,2017,4199
10560,Reservoir,3,h,880000.0,2.0,3.0,07,2017,4199
10561,Reservoir,2,u,502000.0,1.0,2.0,07,2017,4199
10562,Reservoir,3,h,1175000.0,1.0,4.0,07,2017,4199
10563,Reservoir,2,u,495000.0,1.0,1.0,07,2017,4199
10564,Reservoir,2,h,320000.0,1.0,1.0,07,2017,4199
10565,Reservoir,2,t,617500.0,2.0,1.0,07,2017,4199
10566,Reservoir,5,h,1282500.0,2.0,2.0,07,2017,4199
10567,Reservoir,4,h,760500.0,1.0,2.0,07,2017,4199
10568,Reservoir,4,h,905000.0,1.0,2.0,07,2017,4199
10569,Reservoir,2,h,875000.0,1.0,2.0,07,2017,4199
10570,Reservoir,3,h,670000.0,2.0,1.0,07,2017,4199
10571,Reservoir,3,h,605000.0,1.0,1.0,07,2017,4199
10572,Reservoir,2,t,672000.0,1.0,1.0,07,2017,4199
10573,Reservoir,4,h,750000.0,1.0,6.0,09,2017,4199
10574,Reservoir,3,h,725000.0,2.0,2.0,09,2017,4199
10575,Reservoir,3,h,861000.0,2.0,3.0,09,2017,4199
10576,Reservoir,3,h,612500.0,1.0,1.0,09,2017,4199
10577,Reservoir,3,h,906000.0,1.0,2.0,09,2017,4199
10578,Reservoir,3,h,758000.0,1.0,2.0,09,2017,4199
10579,Reservoir,4,h,900000.0,2.0,2.0,09,2017,4199
10580,Reservoir,3,h,601000.0,1.0,2.0,09,2017,4199
10581,Reservoir,2,h,880000.0,1.0,1.0,09,2017,4199
10582,Reservoir,4,h,900000.0,1.0,4.0,09,2017,4199
10583,Reservoir,2,u,523000.0,1.0,1.0,09,2017,4199
10584,Reservoir,2,h,762000.0,1.0,1.0,09,2017,4199
10585,Reservoir,3,h,750000.0,1.0,3.0,09,2017,4199
10586,Reservoir,3,h,755000.0,1.0,1.0,09,2017,4199
10587,Reservoir,3,h,889000.0,1.0,2.0,09,2017,4199
10588,Reservoir,2,h,680000.0,1.0,2.0,09,2017,4199
10589,Reservoir,3,h,990000.0,1.0,2.0,09,2017,4199
10590,Reservoir,2,t,550000.0,1.0,1.0,09,2017,4199
10591,Reservoir,4,h,1250000.0,4.0,2.0,09,2017,4199
10592,Reservoir,2,t,580000.0,1.0,1.0,09,2017,4199
10593,Reservoir,2,u,583500.0,1.0,1.0,09,2017,4199
10594,Reservoir,3,h,870000.0,1.0,2.0,09,2017,4199
10595,Reservoir,3,t,625000.0,3.0,1.0,09,2017,4199
10596,Reservoir,2,h,520000.0,1.0,1.0,09,2017,4199
10597,Reservoir,3,h,930000.0,1.0,2.0,09,2017,4199
10598,Reservoir,4,h,912000.0,1.0,2.0,09,2017,4199
10599,Reservoir,3,h,900000.0,1.0,1.0,09,2017,4199
10600,Reservoir,3,u,602500.0,2.0,2.0,09,2017,4199
10601,Reservoir,3,h,935000.0,1.0,2.0,09,2017,4199
10602,Reservoir,2,u,465000.0,1.0,1.0,09,2017,4199
10603,Reservoir,3,t,752000.0,2.0,2.0,09,2017,4199
10604,Reservoir,2,h,920000.0,1.0,2.0,09,2017,4199
10605,Reservoir,3,h,1074000.0,1.0,2.0,09,2017,4199
10606,Reservoir,1,u,423000.0,1.0,1.0,09,2017,4199
10607,Reservoir,2,u,415000.0,1.0,1.0,09,2017,4199
10608,Reservoir,2,u,519000.0,1.0,1.0,09,2017,4199
10609,Reservoir,3,h,876000.0,1.0,2.0,08,2017,4199
10610,Reservoir,2,h,971000.0,2.0,2.0,08,2017,4199
10611,Reservoir,4,h,866000.0,2.0,4.0,08,2017,4199
10612,Reservoir,3,h,775500.0,1.0,3.0,08,2017,4199
10613,Reservoir,4,h,920000.0,2.0,2.0,08,2017,4199
10614,Reservoir,4,h,1175000.0,1.0,3.0,08,2017,4199
10615,Reservoir,3,h,790000.0,1.0,4.0,08,2017,4199
10616,Reservoir,3,t,655000.0,1.0,1.0,09,2017,4199
10617,Reservoir,3,h,901000.0,1.0,2.0,09,2017,4199
10618,Reservoir,2,u,565000.0,1.0,1.0,09,2017,4199
10619,Reservoir,2,t,492500.0,1.0,1.0,09,2017,4199
10620,Reservoir,3,h,600000.0,1.0,2.0,09,2017,4199
10621,Reservoir,3,h,680000.0,1.0,1.0,09,2017,4199
10622,Reservoir,3,h,890000.0,1.0,2.0,09,2017,4199
10623,Reservoir,4,h,1190000.0,2.0,3.0,09,2017,4199
10624,Reservoir,3,h,855000.0,1.0,2.0,09,2017,4199
10625,Reservoir,4,h,785000.0,2.0,2.0,09,2017,4199
10626,Reservoir,3,h,865000.0,1.0,1.0,09,2017,4199
10627,Reservoir,5,h,1000000.0,2.0,6.0,09,2017,4199
10628,Reservoir,3,h,800000.0,1.0,1.0,09,2017,4199
10629,Reservoir,3,h,1400000.0,1.0,6.0,09,2017,4199
10630,Reservoir,3,h,829000.0,1.0,2.0,08,2017,4199
10631,Reservoir,2,u,415000.0,1.0,1.0,08,2017,4199
10632,Reservoir,3,t,640000.0,1.0,1.0,08,2017,4199
10633,Reservoir,4,h,1112000.0,2.0,10.0,08,2017,4199
10634,Reservoir,1,u,372000.0,1.0,1.0,08,2017,4199
10635,Reservoir,3,t,707000.0,2.0,2.0,08,2017,4199
10636,Reservoir,4,h,852000.0,3.0,2.0,08,2017,4199
10637,Reservoir,3,h,800000.0,1.0,2.0,08,2017,4199
10638,Reservoir,2,u,625500.0,1.0,2.0,08,2017,4199
10639,Reservoir,3,h,600000.0,2.0,2.0,08,2017,4199
10640,Reservoir,3,h,825000.0,1.0,0.0,10,2017,4199
10641,Reservoir,3,h,780000.0,1.0,3.0,10,2017,4199
10642,Reservoir,3,u,680000.0,2.0,1.0,10,2017,4199
10643,Reservoir,2,h,945000.0,1.0,2.0,10,2017,4199
10644,Reservoir,4,h,740000.0,1.0,2.0,10,2017,4199
10645,Reservoir,3,h,700000.0,1.0,1.0,10,2017,4199
10646,Reservoir,2,h,1090000.0,1.0,1.0,10,2017,4199
10647,Reservoir,3,h,810000.0,1.0,1.0,10,2017,4199
10648,Reservoir,4,h,725000.0,2.0,2.0,10,2017,4199
10649,Reservoir,3,h,750000.0,1.0,1.0,10,2017,4199
10650,Reservoir,3,h,921000.0,2.0,4.0,10,2017,4199
10651,Reservoir,3,h,715000.0,1.0,2.0,10,2017,4199
10652,Reservoir,2,t,610000.0,1.0,1.0,10,2017,4199
10653,Reservoir,4,h,960000.0,3.0,4.0,10,2017,4199
10654,Reservoir,3,h,930000.0,1.0,1.0,10,2017,4199
10655,Reservoir,3,h,730000.0,1.0,1.0,10,2017,4199
10656,Reservoir,3,h,760000.0,1.0,2.0,10,2017,4199
10657,Reservoir,4,h,920000.0,3.0,4.0,10,2017,4199
10658,Reservoir,3,h,650000.0,1.0,1.0,10,2017,4199
10659,Reservoir,4,h,850000.0,1.0,1.0,10,2017,4199
10660,Reservoir,3,h,730000.0,1.0,2.0,10,2017,4199
10661,Reservoir,4,h,1000000.0,1.0,2.0,10,2017,4199
10662,Reservoir,4,h,1011000.0,2.0,4.0,10,2017,4199
10663,Reservoir,4,h,1210000.0,2.0,2.0,10,2017,4199
10664,Reservoir,3,h,907000.0,1.0,2.0,10,2017,4199
10665,Reservoir,4,h,1181000.0,1.0,2.0,10,2017,4199
10666,Reservoir,3,h,725000.0,1.0,2.0,10,2017,4199
10667,Reservoir,4,h,925000.0,2.0,3.0,10,2017,4199
10668,Reservoir,4,h,980000.0,2.0,4.0,10,2017,4199
10669,Reservoir,3,h,981000.0,1.0,1.0,10,2017,4199
10670,Reservoir,3,h,795000.0,1.0,2.0,10,2017,4199
10671,Reservoir,3,h,750000.0,2.0,2.0,10,2017,4199
10672,Reservoir,3,h,1110000.0,1.0,7.0,10,2017,4199
10673,Reservoir,3,t,720000.0,1.0,2.0,10,2017,4199
10674,Reservoir,4,h,950000.0,1.0,2.0,10,2017,4199
10675,Reservoir,3,u,475000.0,1.0,1.0,09,2017,4199
10676,Reservoir,3,h,980000.0,2.0,3.0,11,2017,4199
10677,Reservoir,3,h,570000.0,2.0,1.0,11,2017,4199
10678,Reservoir,3,t,695000.0,2.0,2.0,11,2017,4199
10679,Reservoir,3,h,1055000.0,1.0,3.0,11,2017,4199
10680,Reservoir,3,h,950000.0,1.0,1.0,11,2017,4199
10681,Reservoir,3,h,690000.0,1.0,1.0,11,2017,4199
10682,Reservoir,3,h,821000.0,1.0,2.0,11,2017,4199
10683,Reservoir,3,h,1076000.0,1.0,3.0,11,2017,4199
10684,Reservoir,3,h,850000.0,1.0,1.0,11,2017,4199
10685,Reservoir,3,h,665000.0,2.0,2.0,11,2017,4199
10686,Reservoir,3,h,1210000.0,1.0,1.0,11,2017,4199
10687,Reservoir,3,h,850000.0,1.0,2.0,11,2017,4199
10688,Reservoir,4,h,750000.0,2.0,1.0,11,2017,4199
10689,Reservoir,3,h,780000.0,1.0,1.0,11,2017,4199
10690,Reservoir,3,h,650000.0,1.0,2.0,11,2017,4199
10691,Reservoir,3,h,715000.0,1.0,2.0,11,2017,4199
10692,Reservoir,3,h,770000.0,1.0,1.0,11,2017,4199
10693,Reservoir,3,h,600000.0,1.0,2.0,01,2018,4199
10694,Reservoir,3,h,900000.0,2.0,2.0,01,2018,4199
10695,Reservoir,4,h,845000.0,1.0,2.0,01,2018,4199
10696,Reservoir,3,h,810000.0,2.0,2.0,01,2018,4199
10697,Reservoir,3,h,920000.0,1.0,2.0,01,2018,4199
10698,Reservoir,3,h,865000.0,1.0,1.0,01,2018,4199
10699,Reservoir,3,h,775000.0,1.0,2.0,01,2018,4199
10700,Reservoir,3,t,669000.0,2.0,2.0,01,2018,4199
10701,Reservoir,4,h,890000.0,2.0,3.0,01,2018,4199
10702,Reservoir,2,h,651000.0,1.0,2.0,12,2017,4199
10703,Reservoir,2,h,870000.0,1.0,1.0,12,2017,4199
10704,Reservoir,4,h,885000.0,1.0,2.0,12,2017,4199
10705,Reservoir,3,h,980000.0,1.0,4.0,12,2017,4199
10706,Reservoir,4,h,941000.0,3.0,1.0,12,2017,4199
10707,Reservoir,3,h,835000.0,1.0,2.0,12,2017,4199
10708,Reservoir,3,h,800000.0,1.0,1.0,12,2017,4199
10709,Reservoir,3,h,925000.0,1.0,2.0,12,2017,4199
10710,Reservoir,3,h,770000.0,1.0,4.0,12,2017,4199
10711,Reservoir,3,h,775000.0,1.0,1.0,02,2018,4199
10712,Reservoir,4,h,1305500.0,2.0,4.0,02,2018,4199
10713,Reservoir,3,h,980000.0,1.0,1.0,03,2018,4199
10714,Reservoir,3,h,840000.0,1.0,1.0,03,2018,4199
10715,Reservoir,3,u,590000.0,1.0,2.0,03,2018,4199
10716,Reservoir,3,h,990000.0,2.0,2.0,03,2018,4199
10717,Reservoir,3,h,795000.0,1.0,2.0,03,2018,4199
10718,Reservoir,2,h,1070000.0,2.0,3.0,03,2018,4199
10719,Reservoir,3,h,610000.0,1.0,2.0,03,2018,4199
10720,Reservoir,2,u,460000.0,1.0,2.0,03,2018,4199
10721,Reservoir,2,h,650000.0,1.0,2.0,03,2018,4199
10722,Reservoir,3,h,822000.0,1.0,1.0,03,2018,4199
10723,Reservoir,3,h,900000.0,1.0,2.0,02,2018,4199
10724,Reservoir,2,h,880000.0,1.0,0.0,02,2018,4199
10725,Reservoir,3,h,936000.0,2.0,2.0,02,2018,4199
10726,Reservoir,3,h,980000.0,1.0,2.0,02,2018,4199
10727,Reservoir,3,h,1022000.0,1.0,3.0,03,2018,4199
10728,Reservoir,2,h,445000.0,1.0,1.0,03,2018,4199
10729,Reservoir,2,h,730000.0,2.0,2.0,03,2018,4199
10730,Reservoir,3,h,730000.0,1.0,2.0,03,2018,4199
10731,Reservoir,3,h,947500.0,1.0,2.0,03,2018,4199
10732,Reservoir,3,t,691000.0,2.0,1.0,03,2018,4199
10733,Reservoir,3,h,651000.0,2.0,1.0,03,2018,4199
10734,Reservoir,3,h,1029000.0,1.0,1.0,03,2018,4199
10735,Reservoir,3,h,728000.0,1.0,1.0,03,2018,4199
10736,Reservoir,4,h,950000.0,2.0,2.0,02,2018,4199
10737,Reservoir,4,h,785000.0,2.0,3.0,02,2018,4199
10738,Reservoir,3,h,935000.0,1.0,2.0,02,2018,4199
10739,Reservoir,3,h,1285000.0,2.0,2.0,02,2018,4199
10740,Richmond,2,h,937000.0,1.0,1.0,09,2016,3594
10741,Richmond,3,h,1260000.0,1.0,0.0,09,2016,3594
10742,Richmond,3,t,1236000.0,2.0,1.0,09,2016,3594
10743,Richmond,2,u,540000.0,2.0,1.0,09,2016,3594
10744,Richmond,2,u,795250.0,1.0,2.0,09,2016,3594
10745,Richmond,2,u,582000.0,1.0,1.0,09,2016,3594
10746,Richmond,1,u,500000.0,1.0,1.0,09,2016,3594
10747,Richmond,3,h,1600000.0,2.0,1.0,12,2016,3594
10748,Richmond,3,h,2180000.0,2.0,2.0,12,2016,3594
10749,Richmond,1,u,370000.0,1.0,1.0,12,2016,3594
10750,Richmond,4,h,3335000.0,2.0,2.0,12,2016,3594
10751,Richmond,2,h,935000.0,1.0,1.0,12,2016,3594
10752,Richmond,3,h,1102000.0,2.0,0.0,02,2016,3594
10753,Richmond,1,u,437500.0,1.0,1.0,03,2017,3594
10754,Richmond,1,u,421000.0,1.0,1.0,03,2017,3594
10755,Richmond,2,u,479000.0,1.0,1.0,03,2017,3594
10756,Richmond,5,h,3200000.0,3.0,3.0,03,2017,3594
10757,Richmond,2,u,479000.0,1.0,1.0,03,2017,3594
10758,Richmond,2,h,1042500.0,1.0,1.0,03,2017,3594
10759,Richmond,2,u,655000.0,1.0,1.0,03,2017,3594
10760,Richmond,2,h,1130000.0,2.0,3.0,03,2017,3594
10761,Richmond,2,u,561000.0,1.0,1.0,03,2017,3594
10762,Richmond,2,u,635000.0,2.0,1.0,03,2017,3594
10763,Richmond,3,h,1010000.0,1.0,1.0,06,2016,3594
10764,Richmond,2,h,1025000.0,1.0,1.0,06,2016,3594
10765,Richmond,2,h,1102000.0,1.0,1.0,06,2016,3594
10766,Richmond,2,u,550000.0,1.0,2.0,08,2016,3594
10767,Richmond,3,h,1152500.0,2.0,1.0,08,2016,3594
10768,Richmond,4,h,1375000.0,2.0,2.0,08,2016,3594
10769,Richmond,3,h,1422000.0,1.0,0.0,08,2016,3594
10770,Richmond,2,h,1506000.0,2.0,1.0,05,2016,3594
10771,Richmond,3,h,1350000.0,1.0,2.0,05,2016,3594
10772,Richmond,3,h,1090000.0,1.0,3.0,05,2016,3594
10773,Richmond,1,u,405000.0,1.0,1.0,05,2016,3594
10774,Richmond,1,u,327000.0,1.0,1.0,11,2016,3594
10775,Richmond,3,h,1474000.0,1.0,0.0,11,2016,3594
10776,Richmond,3,h,1555000.0,1.0,0.0,11,2016,3594
10777,Richmond,1,u,500000.0,1.0,1.0,11,2016,3594
10778,Richmond,2,u,815000.0,2.0,2.0,11,2016,3594
10779,Richmond,1,u,345000.0,1.0,0.0,11,2016,3594
10780,Richmond,1,u,345000.0,1.0,1.0,10,2016,3594
10781,Richmond,3,h,1275000.0,1.0,2.0,10,2016,3594
10782,Richmond,3,h,1150000.0,1.0,0.0,10,2016,3594
10783,Richmond,4,h,950000.0,1.0,0.0,10,2016,3594
10784,Richmond,2,h,270000.0,1.0,1.0,10,2016,3594
10785,Richmond,1,u,439000.0,1.0,1.0,09,2016,3594
10786,Richmond,2,u,695000.0,1.0,2.0,09,2016,3594
10787,Richmond,2,u,512000.0,1.0,1.0,09,2016,3594
10788,Richmond,2,t,855000.0,1.0,1.0,09,2016,3594
10789,Richmond,2,u,1040000.0,2.0,2.0,09,2016,3594
10790,Richmond,1,u,342000.0,1.0,1.0,09,2016,3594
10791,Richmond,1,u,681000.0,1.0,1.0,09,2016,3594
10792,Richmond,2,h,900000.0,1.0,0.0,12,2016,3594
10793,Richmond,3,h,1250000.0,2.0,1.0,12,2016,3594
10794,Richmond,2,h,990000.0,1.0,1.0,12,2016,3594
10795,Richmond,2,h,1189000.0,1.0,0.0,12,2016,3594
10796,Richmond,2,h,1220000.0,1.0,1.0,12,2016,3594
10797,Richmond,2,h,1220000.0,1.0,1.0,12,2016,3594
10798,Richmond,3,h,1100000.0,1.0,0.0,12,2016,3594
10799,Richmond,3,h,1346000.0,1.0,0.0,12,2016,3594
10800,Richmond,2,u,450000.0,1.0,1.0,02,2017,3594
10801,Richmond,2,h,1340000.0,1.0,0.0,11,2016,3594
10802,Richmond,2,h,1421000.0,1.0,0.0,11,2016,3594
10803,Richmond,3,h,1074000.0,1.0,0.0,11,2016,3594
10804,Richmond,3,h,1205000.0,1.0,0.0,11,2016,3594
10805,Richmond,2,t,1430000.0,2.0,2.0,11,2016,3594
10806,Richmond,3,h,1465000.0,2.0,2.0,11,2016,3594
10807,Richmond,2,u,391000.0,1.0,1.0,08,2016,3594
10808,Richmond,2,h,1035000.0,1.0,0.0,08,2016,3594
10809,Richmond,2,u,530000.0,1.0,1.0,08,2016,3594
10810,Richmond,2,t,930000.0,1.0,1.0,05,2016,3594
10811,Richmond,3,h,1182000.0,1.0,1.0,05,2016,3594
10812,Richmond,2,h,777500.0,1.0,1.0,05,2016,3594
10813,Richmond,3,h,1115000.0,2.0,2.0,05,2016,3594
10814,Richmond,3,u,760000.0,2.0,1.0,05,2016,3594
10815,Richmond,2,u,640000.0,1.0,2.0,05,2016,3594
10816,Richmond,3,h,1710000.0,2.0,2.0,05,2016,3594
10817,Richmond,3,h,1420000.0,1.0,0.0,05,2016,3594
10818,Richmond,1,u,390000.0,1.0,1.0,05,2016,3594
10819,Richmond,3,h,3020000.0,2.0,2.0,05,2016,3594
10820,Richmond,3,h,1346000.0,1.0,1.0,05,2016,3594
10821,Richmond,1,u,380000.0,1.0,1.0,10,2016,3594
10822,Richmond,2,u,680000.0,1.0,1.0,10,2016,3594
10823,Richmond,2,t,1081000.0,1.0,1.0,10,2016,3594
10824,Richmond,2,h,860000.0,2.0,0.0,10,2016,3594
10825,Richmond,3,h,1820000.0,1.0,1.0,10,2016,3594
10826,Richmond,2,h,905000.0,1.0,0.0,10,2016,3594
10827,Richmond,2,u,691000.0,2.0,1.0,10,2016,3594
10828,Richmond,3,h,1088000.0,3.0,2.0,04,2016,3594
10829,Richmond,3,t,911000.0,2.0,1.0,04,2016,3594
10830,Richmond,4,h,3001000.0,3.0,1.0,04,2016,3594
10831,Richmond,2,u,638000.0,2.0,1.0,04,2016,3594
10832,Richmond,2,h,951000.0,1.0,0.0,07,2016,3594
10833,Richmond,2,h,912000.0,1.0,2.0,07,2016,3594
10834,Richmond,1,u,415000.0,1.0,1.0,07,2016,3594
10835,Richmond,3,h,1285000.0,2.0,1.0,07,2016,3594
10836,Richmond,2,h,1220000.0,1.0,1.0,07,2016,3594
10837,Richmond,3,h,900000.0,3.0,1.0,09,2016,3594
10838,Richmond,3,h,1695000.0,1.0,3.0,09,2016,3594
10839,Richmond,3,h,1365000.0,1.0,1.0,09,2016,3594
