Suburb,Rooms,Type,Price,Postcode,Bathroom,Car,Landsize,Year,Month,Day,Crime Average
chadstone,3,2,905000.0,3148.0,1.0,2.0,418.0,2017,4,20,591.0
chadstone,3,1,988000.0,3148.0,2.0,2.0,286.0,2017,4,20,591.0
chadstone,3,2,820000.0,3148.0,2.0,2.0,213.0,2017,4,20,591.0
clifton hill,4,0,1825000.0,3068.0,1.0,2.0,306.0,2017,5,5,562.0
clifton hill,3,0,1500000.0,3068.0,1.0,1.0,230.0,2017,7,4,562.0
clifton hill,2,1,641000.0,3068.0,1.0,1.0,72.0,2017,7,4,562.0
clifton hill,2,0,1250000.0,3068.0,1.0,0.0,158.0,2017,4,13,562.0
clifton hill,3,0,1652500.0,3068.0,1.0,0.0,276.0,2017,4,13,562.0
clifton hill,2,0,1250000.0,3068.0,1.0,1.0,168.0,2017,4,13,562.0
clifton hill,3,0,1660000.0,3068.0,1.0,2.0,290.0,2017,4,13,562.0
clifton hill,1,1,465000.0,3068.0,1.0,1.0,0.0,2017,4,13,562.0
clifton hill,2,0,700000.0,3068.0,1.0,0.0,194.0,2017,4,20,562.0
clifton hill,2,0,1000000.0,3068.0,1.0,0.0,193.0,2017,4,20,562.0
clifton hill,2,1,712000.0,3068.0,1.0,1.0,36.0,2017,4,20,562.0
clifton hill,2,0,1650000.0,3068.0,1.0,1.0,118.0,2017,3,29,562.0
coburg,2,1,495000.0,3058.0,1.0,0.0,388.0,2017,5,5,2172.0
coburg,2,0,930000.0,3058.0,1.0,0.0,275.0,2017,5,5,2172.0
coburg,2,2,781000.0,3058.0,1.0,1.0,0.0,2017,7,4,2172.0
coburg,3,0,995000.0,3058.0,1.0,1.0,415.0,2017,7,4,2172.0
coburg,2,0,677776.0,3058.0,1.0,2.0,0.0,2017,7,4,2172.0
coburg,3,0,790000.0,3058.0,1.0,1.0,399.0,2017,7,4,2172.0
coburg,4,2,680000.0,3058.0,2.0,1.0,3747.0,2017,4,13,2172.0
coburg,3,0,1180000.0,3058.0,2.0,2.0,588.0,2017,4,13,2172.0
coburg,3,0,940500.0,3058.0,1.0,3.0,480.0,2017,4,13,2172.0
coburg,3,2,824000.0,3058.0,1.0,2.0,120.0,2017,4,13,2172.0
coburg,2,0,941000.0,3058.0,1.0,2.0,413.0,2017,4,13,2172.0
coburg,2,0,775000.0,3058.0,1.0,1.0,314.0,2017,4,13,2172.0
coburg,3,0,985000.0,3058.0,1.0,2.0,391.0,2017,4,13,2172.0
coburg,3,0,1020000.0,3058.0,2.0,0.0,341.0,2017,4,20,2172.0
coburg,4,0,1500000.0,3058.0,2.0,1.0,453.0,2017,4,20,2172.0
coburg,2,1,590000.0,3058.0,1.0,1.0,79.0,2017,4,20,2172.0
coburg,4,0,1005000.0,3058.0,2.0,1.0,172.0,2017,4,20,2172.0
coburg,4,0,901000.0,3058.0,2.0,1.0,398.0,2017,3,22,2172.0
coburg,3,0,990000.0,3058.0,1.0,3.0,414.0,2017,3,29,2172.0
coburg,6,0,1455000.0,3058.0,3.0,4.0,768.0,2017,3,29,2172.0
coburg,3,0,1250000.0,3058.0,2.0,2.0,500.0,2017,3,29,2172.0
coburg,3,0,710000.0,3058.0,1.0,1.0,160.0,2017,3,29,2172.0
coburg,5,0,1790000.0,3058.0,3.0,2.0,635.0,2017,3,29,2172.0
coburg,2,1,650000.0,3058.0,1.0,1.0,136.0,2017,3,29,2172.0
coburg,3,2,720000.0,3058.0,2.0,2.0,531.0,2017,3,29,2172.0
coburg,3,2,720000.0,3058.0,2.0,2.0,531.0,2017,3,29,2172.0
coburg north,4,0,1240000.0,3058.0,2.0,2.0,456.0,2017,7,4,924.0
coburg north,3,0,875000.0,3058.0,1.0,1.0,592.0,2017,7,4,924.0
coburg north,3,0,887000.0,3058.0,1.0,2.0,560.0,2017,7,4,924.0
coburg north,4,0,770000.0,3058.0,1.0,1.0,545.0,2017,4,13,924.0
coburg north,2,1,330000.0,3058.0,1.0,1.0,0.0,2017,3,22,924.0
collingwood,2,1,535000.0,3066.0,1.0,1.0,0.0,2017,5,5,1773.0
collingwood,3,2,1308000.0,3066.0,1.0,2.0,125.0,2017,7,4,1773.0
collingwood,2,2,945000.0,3066.0,1.0,1.0,15900.0,2017,7,4,1773.0
collingwood,1,1,550000.0,3066.0,1.0,0.0,0.0,2017,7,4,1773.0
collingwood,3,0,1309000.0,3066.0,1.0,0.0,168.0,2017,4,13,1773.0
collingwood,3,0,1300000.0,3066.0,1.0,1.0,209.0,2017,4,20,1773.0
collingwood,2,0,888000.0,3066.0,1.0,0.0,112.0,2017,4,20,1773.0
collingwood,3,1,1000000.0,3066.0,2.0,2.0,0.0,2017,3,22,1773.0
cremorne,3,0,1350000.0,3121.0,1.0,1.0,117.0,2017,5,5,296.0
cremorne,2,0,855000.0,3121.0,1.0,0.0,117.0,2017,7,4,296.0
doncaster,4,0,1480000.0,3108.0,2.0,2.0,656.0,2017,7,4,1124.0
doncaster,4,0,1300000.0,3108.0,2.0,2.0,872.0,2017,7,4,1124.0
doncaster,4,0,1400000.0,3108.0,2.0,2.0,664.0,2017,7,4,1124.0
doncaster,3,0,1542000.0,3108.0,2.0,2.0,980.0,2017,7,4,1124.0
doncaster,4,0,1100000.0,3108.0,3.0,2.0,661.0,2017,4,13,1124.0
doncaster,2,1,782000.0,3108.0,1.0,1.0,261.0,2017,3,22,1124.0
doncaster,4,2,1090000.0,3108.0,3.0,2.0,242.0,2017,3,22,1124.0
doncaster,3,0,1700000.0,3108.0,2.0,2.0,820.0,2017,3,29,1124.0
doncaster,3,0,1355000.0,3108.0,1.0,1.0,814.0,2017,3,29,1124.0
doncaster,4,0,1880000.0,3108.0,2.0,2.0,814.0,2017,3,29,1124.0
doncaster,4,0,1545000.0,3108.0,3.0,2.0,647.0,2017,3,29,1124.0
doncaster,4,0,1955000.0,3108.0,2.0,2.0,1033.0,2017,3,29,1124.0
essendon,2,1,440000.0,3040.0,1.0,1.0,921.0,2017,5,5,1119.0
essendon,3,0,1700000.0,3040.0,2.0,1.0,763.0,2017,5,5,1119.0
essendon,3,0,1070000.0,3040.0,1.0,2.0,363.0,2017,5,5,1119.0
essendon,2,0,745000.0,3040.0,1.0,1.0,342.0,2017,5,5,1119.0
essendon,4,0,1400000.0,3040.0,2.0,1.0,267.0,2017,7,4,1119.0
essendon,3,0,1400000.0,3040.0,2.0,2.0,359.0,2017,7,4,1119.0
essendon,5,0,2020000.0,3040.0,3.0,3.0,900.0,2017,7,4,1119.0
essendon,1,1,325000.0,3040.0,1.0,1.0,0.0,2017,7,4,1119.0
essendon,3,0,1400000.0,3040.0,1.0,1.0,578.0,2017,4,13,1119.0
essendon,2,1,700000.0,3040.0,1.0,1.0,251.0,2017,4,13,1119.0
essendon,5,0,1652000.0,3040.0,2.0,1.0,697.0,2017,4,20,1119.0
essendon,3,0,1131000.0,3040.0,1.0,1.0,387.0,2017,4,20,1119.0
essendon,5,0,1607500.0,3040.0,3.0,1.0,695.0,2017,4,20,1119.0
essendon,2,1,450000.0,3040.0,1.0,1.0,0.0,2017,4,20,1119.0
essendon,1,1,310000.0,3040.0,1.0,1.0,845.0,2017,4,20,1119.0
essendon,3,0,1400000.0,3040.0,1.0,1.0,476.0,2017,4,20,1119.0
essendon,4,0,1720000.0,3040.0,2.0,2.0,639.0,2017,4,20,1119.0
essendon,3,0,983000.0,3040.0,3.0,2.0,309.0,2017,4,20,1119.0
essendon,1,1,330000.0,3040.0,1.0,1.0,0.0,2017,4,20,1119.0
essendon,4,2,1162500.0,3040.0,2.0,1.0,230.0,2017,4,20,1119.0
essendon,2,1,707000.0,3040.0,1.0,1.0,179.0,2017,3,22,1119.0
essendon,3,1,700000.0,3040.0,1.0,1.0,227.0,2017,3,22,1119.0
essendon,2,1,510000.0,3040.0,2.0,1.0,0.0,2017,3,22,1119.0
essendon,2,1,610000.0,3040.0,1.0,1.0,0.0,2017,3,22,1119.0
essendon,3,0,960000.0,3040.0,2.0,1.0,411.0,2017,3,22,1119.0
essendon,1,0,350000.0,3040.0,1.0,1.0,46.0,2017,3,22,1119.0
essendon,1,1,426500.0,3040.0,1.0,1.0,62.0,2017,3,29,1119.0
fairfield,2,1,676000.0,3078.0,1.0,1.0,0.0,2017,5,5,367.0
fairfield,3,0,1500000.0,3078.0,1.0,2.0,574.0,2017,4,13,367.0
fawkner,3,0,700000.0,3060.0,1.0,2.0,650.0,2017,5,5,56.0
fawkner,3,0,660000.0,3060.0,1.0,2.0,585.0,2017,7,4,56.0
fawkner,3,0,741000.0,3060.0,1.0,3.0,578.0,2017,7,4,56.0
fawkner,2,0,949500.0,3060.0,1.0,1.0,689.0,2017,4,13,56.0
fawkner,3,1,532000.0,3060.0,2.0,1.0,207.0,2017,4,13,56.0
fawkner,3,0,698000.0,3060.0,1.0,1.0,602.0,2017,4,13,56.0
fawkner,3,0,687000.0,3060.0,2.0,1.0,577.0,2017,4,20,56.0
fawkner,3,0,670000.0,3060.0,1.0,2.0,585.0,2017,4,20,56.0
fawkner,3,0,1000000.0,3060.0,1.0,2.0,1069.0,2017,4,20,56.0
fawkner,2,1,445000.0,3060.0,1.0,1.0,196.0,2017,3,29,56.0
fawkner,3,0,730000.0,3060.0,1.0,2.0,638.0,2017,3,29,56.0
fawkner,2,0,725000.0,3060.0,1.0,2.0,606.0,2017,3,29,56.0
fawkner,3,0,668000.0,3060.0,1.0,1.0,540.0,2017,3,29,56.0
fawkner,2,1,328000.0,3060.0,1.0,1.0,0.0,2017,3,29,56.0
fawkner,3,2,543500.0,3060.0,3.0,3.0,247.0,2017,3,29,56.0
fitzroy north,2,0,1200000.0,3068.0,1.0,0.0,204.0,2017,5,5,32.0
fitzroy north,1,1,330000.0,3068.0,1.0,1.0,0.0,2017,5,5,32.0
fitzroy north,2,0,846000.0,3068.0,1.0,0.0,160.0,2017,7,4,32.0
fitzroy north,2,0,1345000.0,3068.0,1.0,0.0,176.0,2017,7,4,32.0
fitzroy north,2,0,1802500.0,3068.0,2.0,1.0,182.0,2017,7,4,32.0
fitzroy north,2,0,1520000.0,3068.0,1.0,0.0,138.0,2017,4,20,32.0
fitzroy north,3,0,1625000.0,3068.0,1.0,0.0,204.0,2017,4,20,32.0
fitzroy north,3,0,2555000.0,3068.0,1.0,1.0,340.0,2017,4,20,32.0
fitzroy north,2,0,1055000.0,3068.0,1.0,0.0,192.0,2017,3,29,32.0
fitzroy north,1,0,950000.0,3068.0,1.0,0.0,138.0,2017,3,29,32.0
flemington,2,0,1100000.0,3031.0,1.0,1.0,186.0,2017,5,5,216.0
flemington,3,0,1250000.0,3031.0,2.0,2.0,226.0,2017,5,5,216.0
flemington,2,0,953000.0,3031.0,1.0,0.0,274.0,2017,7,4,216.0
flemington,2,1,603000.0,3031.0,1.0,1.0,0.0,2017,7,4,216.0
flemington,3,0,940000.0,3031.0,1.0,1.0,320.0,2017,7,4,216.0
flemington,5,0,1550000.0,3031.0,1.0,1.0,432.0,2017,4,13,216.0
flemington,2,1,500000.0,3031.0,1.0,1.0,0.0,2017,4,13,216.0
flemington,2,1,450000.0,3031.0,1.0,1.0,0.0,2017,4,13,216.0
flemington,2,1,390000.0,3031.0,1.0,1.0,472.0,2017,3,22,216.0
flemington,3,0,1205000.0,3031.0,1.0,0.0,251.0,2017,3,22,216.0
flemington,3,0,1085000.0,3031.0,1.0,1.0,180.0,2017,3,22,216.0
flemington,2,0,1060000.0,3031.0,1.0,0.0,209.0,2017,3,29,216.0
flemington,3,0,917000.0,3031.0,1.0,0.0,143.0,2017,3,29,216.0
footscray,2,1,392500.0,3011.0,1.0,1.0,1783.0,2017,5,5,2306.0
footscray,3,0,1320000.0,3011.0,1.0,1.0,482.0,2017,5,5,2306.0
footscray,2,0,885000.0,3011.0,1.0,0.0,267.0,2017,7,4,2306.0
footscray,2,2,485000.0,3011.0,2.0,1.0,0.0,2017,7,4,2306.0
footscray,3,2,760000.0,3011.0,1.0,1.0,219.0,2017,7,4,2306.0
footscray,3,0,1375000.0,3011.0,2.0,3.0,487.0,2017,7,4,2306.0
footscray,3,0,1270000.0,3011.0,1.0,1.0,452.0,2017,7,4,2306.0
footscray,3,0,871000.0,3011.0,1.0,1.0,267.0,2017,4,13,2306.0
footscray,2,1,360000.0,3011.0,1.0,1.0,761.0,2017,4,20,2306.0
footscray,1,1,315000.0,3011.0,1.0,1.0,0.0,2017,4,20,2306.0
footscray,3,0,831000.0,3011.0,1.0,0.0,210.0,2017,4,20,2306.0
footscray,2,0,882000.0,3011.0,1.0,0.0,172.0,2017,3,29,2306.0
footscray,3,0,895000.0,3011.0,1.0,2.0,272.0,2017,3,29,2306.0
glen huntly,1,1,260000.0,3163.0,1.0,1.0,1162.0,2017,4,13,236.0
glen huntly,2,1,575000.0,3163.0,2.0,1.0,0.0,2017,3,22,236.0
glen iris,3,0,1452000.0,3146.0,2.0,2.0,269.0,2017,5,5,429.0
glen iris,2,1,721000.0,3146.0,2.0,1.0,2696.0,2017,7,4,429.0
glen iris,3,0,1800000.0,3146.0,1.0,3.0,732.0,2017,7,4,429.0
glen iris,3,2,1253000.0,3146.0,2.0,2.0,0.0,2017,7,4,429.0
glen iris,5,0,1950000.0,3146.0,2.0,2.0,794.0,2017,4,13,429.0
glen iris,3,0,2085000.0,3146.0,1.0,2.0,715.0,2017,4,13,429.0
glen iris,4,0,1760000.0,3146.0,3.0,3.0,622.0,2017,4,13,429.0
glen iris,2,1,710000.0,3146.0,1.0,2.0,0.0,2017,4,13,429.0
glen iris,4,0,2340000.0,3146.0,2.0,2.0,586.0,2017,4,13,429.0
glen iris,3,0,3310000.0,3146.0,3.0,2.0,662.0,2017,4,20,429.0
glen iris,3,0,1601000.0,3146.0,1.0,2.0,453.0,2017,4,20,429.0
glen iris,2,2,797000.0,3146.0,1.0,2.0,97.0,2017,4,20,429.0
glen iris,2,1,910000.0,3146.0,1.0,1.0,157.0,2017,3,29,429.0
glen iris,3,2,1315000.0,3146.0,2.0,2.0,184.0,2017,3,29,429.0
glenroy,3,0,683000.0,3046.0,1.0,2.0,697.0,2017,5,5,1568.0
glenroy,3,0,1158000.0,3046.0,1.0,1.0,1011.0,2017,5,5,1568.0
glenroy,4,0,793000.0,3046.0,1.0,2.0,677.0,2017,5,5,1568.0
glenroy,3,0,780000.0,3046.0,1.0,2.0,742.0,2017,5,5,1568.0
glenroy,2,2,420000.0,3046.0,2.0,1.0,1137.0,2017,5,5,1568.0
glenroy,3,0,895000.0,3046.0,1.0,2.0,697.0,2017,5,5,1568.0
glenroy,3,0,885000.0,3046.0,1.0,2.0,751.0,2017,7,4,1568.0
glenroy,3,0,597500.0,3046.0,1.0,2.0,663.0,2017,4,13,1568.0
glenroy,3,0,690000.0,3046.0,1.0,2.0,650.0,2017,4,13,1568.0
glenroy,3,0,822000.0,3046.0,1.0,2.0,738.0,2017,4,13,1568.0
glenroy,3,0,710000.0,3046.0,1.0,2.0,587.0,2017,4,13,1568.0
glenroy,3,0,730000.0,3046.0,2.0,4.0,563.0,2017,4,20,1568.0
glenroy,3,0,901000.0,3046.0,1.0,2.0,702.0,2017,4,20,1568.0
glenroy,3,0,643000.0,3046.0,1.0,2.0,674.0,2017,4,20,1568.0
glenroy,5,2,645000.0,3046.0,1.0,1.0,227.0,2017,4,20,1568.0
glenroy,3,2,595000.0,3046.0,1.0,2.0,258.0,2017,4,20,1568.0
glenroy,3,0,820000.0,3046.0,1.0,1.0,697.0,2017,3,22,1568.0
glenroy,4,0,1050000.0,3046.0,3.0,2.0,715.0,2017,3,22,1568.0
glenroy,3,0,621000.0,3046.0,1.0,1.0,694.0,2017,3,22,1568.0
glenroy,3,0,705000.0,3046.0,1.0,2.0,694.0,2017,3,22,1568.0
glenroy,3,1,590000.0,3046.0,2.0,2.0,0.0,2017,3,29,1568.0
glenroy,3,2,680000.0,3046.0,2.0,2.0,243.0,2017,3,29,1568.0
glenroy,3,0,935000.0,3046.0,1.0,2.0,666.0,2017,3,29,1568.0
glenroy,3,2,720000.0,3046.0,2.0,3.0,300.0,2017,3,29,1568.0
hadfield,3,0,725000.0,3046.0,1.0,2.0,585.0,2017,4,13,415.0
hadfield,3,0,740000.0,3046.0,1.0,4.0,605.0,2017,4,20,415.0
hadfield,4,0,880000.0,3046.0,3.0,2.0,530.0,2017,3,22,415.0
hadfield,3,2,630000.0,3046.0,2.0,1.0,240.0,2017,3,29,415.0
hawthorn,3,0,1700000.0,3122.0,1.0,2.0,338.0,2017,5,5,1185.0
hawthorn,1,1,440000.0,3122.0,1.0,1.0,0.0,2017,5,5,1185.0
hawthorn,2,1,580000.0,3122.0,1.0,1.0,1063.0,2017,7,4,1185.0
hawthorn,1,1,535000.0,3122.0,1.0,1.0,918.0,2017,7,4,1185.0
hawthorn,2,1,635000.0,3122.0,1.0,1.0,2679.0,2017,7,4,1185.0
hawthorn,1,1,317500.0,3122.0,1.0,0.0,0.0,2017,7,4,1185.0
hawthorn,1,1,160000.0,3122.0,1.0,0.0,322.0,2017,7,4,1185.0
hawthorn,1,1,360000.0,3122.0,1.0,1.0,6494.0,2017,7,4,1185.0
hawthorn,1,0,300000.0,3122.0,1.0,1.0,0.0,2017,4,13,1185.0
hawthorn,2,0,1800000.0,3122.0,1.0,0.0,221.0,2017,4,13,1185.0
hawthorn,1,1,275000.0,3122.0,1.0,0.0,479.0,2017,4,13,1185.0
hawthorn,3,2,1300000.0,3122.0,2.0,1.0,126.0,2017,4,13,1185.0
hawthorn,3,0,1525000.0,3122.0,1.0,0.0,269.0,2017,4,20,1185.0
hawthorn,2,0,1620000.0,3122.0,1.0,1.0,201.0,2017,4,20,1185.0
hawthorn,3,0,1985000.0,3122.0,2.0,1.0,254.0,2017,4,20,1185.0
hawthorn,3,0,1750000.0,3122.0,1.0,4.0,368.0,2017,4,20,1185.0
hawthorn,4,0,2100000.0,3122.0,1.0,2.0,383.0,2017,4,20,1185.0
hawthorn,2,1,560000.0,3122.0,1.0,0.0,0.0,2017,3,22,1185.0
hawthorn east,5,0,3750000.0,3123.0,3.0,4.0,858.0,2017,5,5,544.0
hawthorn east,3,1,780000.0,3123.0,1.0,1.0,0.0,2017,7,4,544.0
hawthorn east,2,1,500000.0,3123.0,1.0,1.0,710.0,2017,7,4,544.0
hawthorn east,3,2,1264000.0,3123.0,2.0,2.0,0.0,2017,7,4,544.0
hawthorn east,2,1,1462000.0,3123.0,2.0,3.0,0.0,2017,7,4,544.0
hawthorn east,1,1,440000.0,3123.0,1.0,1.0,2306.0,2017,7,4,544.0
hawthorn east,3,0,1575000.0,3123.0,1.0,0.0,305.0,2017,4,13,544.0
hawthorn east,2,0,1320000.0,3123.0,1.0,3.0,325.0,2017,4,13,544.0
hawthorn east,4,0,3600000.0,3123.0,3.0,2.0,667.0,2017,4,13,544.0
hawthorn east,4,0,2425000.0,3123.0,2.0,2.0,729.0,2017,4,13,544.0
hawthorn east,3,0,1890000.0,3123.0,2.0,2.0,224.0,2017,4,13,544.0
hawthorn east,1,1,400500.0,3123.0,1.0,1.0,71.0,2017,4,13,544.0
hawthorn east,3,0,1405000.0,3123.0,2.0,2.0,185.0,2017,4,20,544.0
hawthorn east,3,0,2102000.0,3123.0,2.0,1.0,271.0,2017,4,20,544.0
hawthorn east,2,1,435000.0,3123.0,1.0,1.0,1536.0,2017,4,20,544.0
hawthorn east,1,1,375000.0,3123.0,1.0,1.0,0.0,2017,4,20,544.0
hawthorn east,2,1,555000.0,3123.0,1.0,2.0,0.0,2017,3,29,544.0
hawthorn east,2,1,532000.0,3123.0,1.0,1.0,0.0,2017,3,29,544.0
heidelberg,4,0,1450000.0,3084.0,3.0,2.0,952.0,2017,5,5,1269.0
heidelberg,3,0,1340000.0,3084.0,2.0,0.0,600.0,2017,7,4,1269.0
heidelberg,2,2,630000.0,3084.0,1.0,1.0,86.0,2017,4,20,1269.0
heidelberg,3,0,1271000.0,3084.0,2.0,2.0,330.0,2017,3,22,1269.0
heidelberg,4,1,610000.0,3084.0,3.0,2.0,152.0,2017,3,22,1269.0
heidelberg heights,2,0,910000.0,3081.0,1.0,2.0,733.0,2017,5,5,487.0
heidelberg heights,2,0,665000.0,3081.0,1.0,1.0,263.0,2017,5,5,487.0
heidelberg heights,3,2,575000.0,3081.0,1.0,2.0,192.0,2017,7,4,487.0
heidelberg heights,4,0,706000.0,3081.0,1.0,2.0,374.0,2017,7,4,487.0
heidelberg heights,2,0,780000.0,3081.0,1.0,1.0,433.0,2017,4,20,487.0
heidelberg heights,3,2,601000.0,3081.0,2.0,2.0,200.0,2017,4,20,487.0
heidelberg heights,3,0,805000.0,3081.0,1.0,0.0,592.0,2017,4,20,487.0
heidelberg heights,2,0,690000.0,3081.0,1.0,0.0,563.0,2017,4,20,487.0
heidelberg heights,2,0,682000.0,3081.0,1.0,0.0,341.0,2017,3,22,487.0
heidelberg heights,3,0,657000.0,3081.0,1.0,1.0,317.0,2017,3,22,487.0
heidelberg heights,3,1,630000.0,3081.0,2.0,1.0,0.0,2017,3,29,487.0
heidelberg west,3,0,880000.0,3081.0,1.0,2.0,689.0,2017,5,5,877.0
heidelberg west,3,0,687000.0,3081.0,1.0,2.0,489.0,2017,5,5,877.0
heidelberg west,2,0,650000.0,3081.0,1.0,2.0,465.0,2017,7,4,877.0
heidelberg west,3,0,855000.0,3081.0,1.0,2.0,658.0,2017,7,4,877.0
heidelberg west,2,0,613000.0,3081.0,1.0,0.0,391.0,2017,4,13,877.0
heidelberg west,3,0,640000.0,3081.0,1.0,2.0,476.0,2017,4,20,877.0
heidelberg west,1,0,442000.0,3081.0,1.0,0.0,290.0,2017,4,20,877.0
heidelberg west,3,0,810000.0,3081.0,2.0,0.0,747.0,2017,3,22,877.0
heidelberg west,3,0,950000.0,3081.0,1.0,3.0,695.0,2017,3,22,877.0
heidelberg west,4,0,725000.0,3081.0,1.0,2.0,585.0,2017,3,29,877.0
hughesdale,3,2,998000.0,3166.0,2.0,2.0,246.0,2017,7,4,275.0
hughesdale,4,2,1340000.0,3166.0,4.0,2.0,370.0,2017,4,13,275.0
hughesdale,4,0,2190000.0,3166.0,3.0,4.0,695.0,2017,4,20,275.0
hughesdale,2,0,980000.0,3166.0,1.0,1.0,387.0,2017,4,20,275.0
hughesdale,2,0,720000.0,3166.0,1.0,2.0,795.0,2017,3,29,275.0
ivanhoe,3,0,990000.0,3079.0,2.0,2.0,377.0,2017,5,5,766.0
ivanhoe,4,0,1410000.0,3079.0,2.0,1.0,449.0,2017,5,5,766.0
ivanhoe,3,0,970000.0,3079.0,1.0,4.0,459.0,2017,7,4,766.0
ivanhoe,4,0,1650000.0,3079.0,2.0,1.0,589.0,2017,7,4,766.0
ivanhoe,4,0,3020000.0,3079.0,2.0,1.0,1250.0,2017,7,4,766.0
ivanhoe,5,0,1689000.0,3079.0,2.0,2.0,633.0,2017,4,13,766.0
ivanhoe,2,0,690000.0,3079.0,1.0,1.0,1465.0,2017,4,13,766.0
ivanhoe,3,0,1851000.0,3079.0,2.0,2.0,618.0,2017,4,13,766.0
ivanhoe,3,1,1110000.0,3079.0,2.0,1.0,366.0,2017,4,20,766.0
ivanhoe,3,2,1060000.0,3079.0,0.0,0.0,219.0,2017,3,29,766.0
ivanhoe east,2,0,2100000.0,3079.0,1.0,2.0,1003.0,2017,5,5,120.0
ivanhoe east,5,0,2325000.0,3079.0,3.0,2.0,737.0,2017,4,13,120.0
ivanhoe east,3,0,2400000.0,3079.0,2.0,2.0,1132.0,2017,4,13,120.0
ivanhoe east,3,0,1740000.0,3079.0,1.0,2.0,792.0,2017,4,20,120.0
kealba,4,0,646000.0,3021.0,2.0,2.0,658.0,2017,3,29,238.0
kealba,3,0,570000.0,3021.0,1.0,2.0,557.0,2017,3,29,238.0
keilor east,3,0,843000.0,3033.0,2.0,4.0,573.0,2017,7,4,102.0
keilor east,3,0,835000.0,3033.0,2.0,2.0,700.0,2017,7,4,102.0
keilor east,3,0,635000.0,3033.0,2.0,1.0,162.0,2017,7,4,102.0
keilor east,2,1,490000.0,3033.0,1.0,2.0,220.0,2017,4,13,102.0
keilor east,3,0,745000.0,3033.0,1.0,1.0,535.0,2017,4,13,102.0
keilor east,3,0,941000.0,3033.0,1.0,1.0,703.0,2017,4,13,102.0
keilor east,3,0,738000.0,3033.0,1.0,4.0,546.0,2017,4,13,102.0
keilor east,3,0,912000.0,3033.0,1.0,3.0,660.0,2017,4,20,102.0
keilor east,3,2,745000.0,3033.0,2.0,1.0,224.0,2017,4,20,102.0
keilor east,2,2,570000.0,3033.0,2.0,2.0,55.0,2017,3,29,102.0
keilor east,4,0,885000.0,3033.0,2.0,2.0,814.0,2017,3,29,102.0
kew,5,0,3800000.0,3101.0,5.0,3.0,609.0,2017,5,5,1106.0
kew,2,1,700000.0,3101.0,1.0,1.0,0.0,2017,5,5,1106.0
kew,3,2,752000.0,3101.0,2.0,2.0,0.0,2017,7,4,1106.0
kew,3,2,690000.0,3101.0,1.0,2.0,111.0,2017,7,4,1106.0
kew,1,1,468000.0,3101.0,1.0,1.0,0.0,2017,4,13,1106.0
kew,4,0,2600000.0,3101.0,2.0,0.0,320.0,2017,4,13,1106.0
kew,5,0,4515000.0,3101.0,4.0,2.0,800.0,2017,4,13,1106.0
kew,5,0,3160000.0,3101.0,5.0,2.0,811.0,2017,4,13,1106.0
kew,2,1,820000.0,3101.0,1.0,1.0,826.0,2017,4,13,1106.0
kew,4,0,2150000.0,3101.0,4.0,2.0,543.0,2017,4,20,1106.0
kew,3,0,1965000.0,3101.0,1.0,2.0,813.0,2017,4,20,1106.0
kew,5,0,2425000.0,3101.0,3.0,1.0,520.0,2017,4,20,1106.0
kew,2,1,643000.0,3101.0,1.0,1.0,0.0,2017,4,20,1106.0
kew,3,2,835000.0,3101.0,2.0,2.0,247.0,2017,4,20,1106.0
kew,2,1,736000.0,3101.0,1.0,1.0,964.0,2017,3,22,1106.0
kew east,2,1,590000.0,3102.0,1.0,1.0,838.0,2017,4,20,202.0
kew east,3,0,1402000.0,3102.0,2.0,2.0,422.0,2017,3,22,202.0
kew east,3,2,1205000.0,3102.0,2.0,2.0,270.0,2017,3,22,202.0
kingsville,3,0,1190000.0,3012.0,1.0,1.0,276.0,2017,4,13,171.0
kingsville,4,0,1205000.0,3012.0,1.0,1.0,318.0,2017,4,20,171.0
kingsville,3,0,860000.0,3012.0,1.0,3.0,555.0,2017,3,29,171.0
maidstone,3,0,760000.0,3012.0,1.0,2.0,584.0,2017,7,4,597.0
maidstone,3,0,873000.0,3012.0,1.0,2.0,625.0,2017,4,13,597.0
maidstone,2,0,640000.0,3012.0,1.0,2.0,206.0,2017,4,20,597.0
maidstone,3,2,680000.0,3012.0,3.0,2.0,2787.0,2017,4,20,597.0
maidstone,3,0,725000.0,3012.0,2.0,2.0,260.0,2017,4,20,597.0
maidstone,2,0,472500.0,3012.0,1.0,0.0,315.0,2017,4,20,597.0
maidstone,3,2,675000.0,3012.0,2.0,2.0,159.0,2017,3,22,597.0
maidstone,2,1,405000.0,3012.0,2.0,1.0,2787.0,2017,3,22,597.0
maidstone,4,2,838000.0,3012.0,2.0,2.0,294.0,2017,3,29,597.0
maidstone,3,0,930000.0,3012.0,1.0,2.0,660.0,2017,3,29,597.0
malvern,1,1,365000.0,3144.0,1.0,1.0,0.0,2017,5,5,570.0
malvern,2,2,1000000.0,3144.0,2.0,1.0,156.0,2017,5,5,570.0
malvern,1,1,456000.0,3144.0,1.0,1.0,4721.0,2017,5,5,570.0
malvern,3,0,2250000.0,3144.0,2.0,2.0,192.0,2017,4,13,570.0
malvern,3,0,2000000.0,3144.0,1.0,2.0,360.0,2017,4,13,570.0
malvern east,3,0,2250000.0,3145.0,1.0,2.0,840.0,2017,5,5,1678.0
