,suburb,rooms,type,price,bathroom,car,month,year,average_incidents
13087,Williamstown,4,h,1330000.0,3.0,2.0,11,2016,1574
13088,Williamstown,3,h,1010000.0,2.0,2.0,11,2016,1574
13089,Williamstown,3,h,1010000.0,2.0,2.0,08,2016,1574
13090,Williamstown,2,u,450000.0,1.0,2.0,05,2016,1574
13091,Williamstown,2,u,513500.0,1.0,1.0,05,2016,1574
13092,Williamstown,2,h,1000000.0,1.0,0.0,10,2016,1574
13093,Williamstown,2,u,415000.0,1.0,1.0,10,2016,1574
13094,Williamstown,3,h,906000.0,2.0,2.0,04,2016,1574
13095,Williamstown,4,h,1805000.0,2.0,2.0,04,2016,1574
13096,Williamstown,4,h,1126000.0,1.0,1.0,04,2016,1574
13097,Williamstown,3,t,935000.0,2.0,1.0,04,2016,1574
13098,Williamstown,2,h,895000.0,2.0,1.0,09,2016,1574
13099,Williamstown,2,u,375000.0,1.0,1.0,09,2016,1574
13100,Williamstown,3,h,1000000.0,1.0,2.0,03,2017,1574
13101,Williamstown,2,h,769000.0,1.0,1.0,06,2016,1574
13102,Williamstown,3,h,1270000.0,1.0,2.0,11,2016,1574
13103,Williamstown,4,h,1172000.0,2.0,2.0,11,2016,1574
13104,Williamstown,3,h,1360000.0,1.0,1.0,05,2016,1574
13105,Williamstown,4,h,2050000.0,2.0,2.0,05,2016,1574
13106,Williamstown,3,h,975000.0,2.0,2.0,05,2016,1574
13107,Williamstown,3,h,1310000.0,2.0,1.0,09,2016,1574
13108,Williamstown,4,t,830000.0,1.0,2.0,09,2016,1574
13109,Williamstown,2,u,491500.0,1.0,1.0,09,2016,1574
13110,Williamstown,2,u,547500.0,1.0,1.0,09,2016,1574
13111,Williamstown,3,t,965000.0,2.0,1.0,02,2017,1574
13112,Williamstown,3,h,1262000.0,2.0,2.0,02,2017,1574
13113,Williamstown,3,h,1210000.0,1.0,0.0,02,2017,1574
13114,Williamstown,2,u,412000.0,1.0,1.0,02,2017,1574
13115,Williamstown,2,h,1337500.0,1.0,0.0,02,2017,1574
13116,Williamstown,2,h,811000.0,1.0,2.0,02,2017,1574
13117,Williamstown,4,h,1630000.0,2.0,2.0,02,2017,1574
13118,Williamstown,2,h,920000.0,1.0,1.0,07,2016,1574
13119,Williamstown,3,h,960000.0,2.0,1.0,06,2016,1574
13120,Williamstown,3,h,1482500.0,2.0,1.0,06,2016,1574
13121,Williamstown,4,h,1300000.0,2.0,2.0,06,2016,1574
13122,Williamstown,4,h,2255000.0,1.0,3.0,11,2016,1574
13123,Williamstown,4,h,1860000.0,2.0,0.0,11,2016,1574
13124,Williamstown,3,h,1710000.0,2.0,1.0,11,2016,1574
13125,Williamstown,4,h,2440000.0,3.0,3.0,11,2016,1574
13126,Williamstown,1,u,331000.0,1.0,1.0,05,2016,1574
13127,Williamstown,4,h,2165000.0,2.0,2.0,05,2017,1574
13128,Williamstown,3,h,1245000.0,2.0,2.0,05,2017,1574
13129,Williamstown,4,h,2075000.0,3.0,2.0,05,2017,1574
13130,Williamstown,2,u,543000.0,1.0,1.0,04,2017,1574
13131,Williamstown,3,h,1150000.0,1.0,0.0,04,2017,1574
13132,Williamstown,3,h,1290000.0,1.0,0.0,04,2017,1574
13133,Williamstown,2,h,1000000.0,1.0,2.0,05,2017,1574
13134,Williamstown,5,h,2040000.0,3.0,2.0,05,2017,1574
13135,Williamstown,4,h,1412000.0,2.0,4.0,05,2017,1574
13136,Williamstown,2,u,465000.0,1.0,1.0,05,2017,1574
13137,Williamstown,2,h,855000.0,1.0,1.0,05,2017,1574
13138,Williamstown,2,u,550000.0,1.0,2.0,04,2017,1574
13139,Williamstown,2,u,490000.0,1.0,1.0,04,2017,1574
13140,Williamstown,4,h,1200000.0,3.0,2.0,04,2017,1574
13141,Williamstown,3,h,1330000.0,2.0,2.0,04,2017,1574
13142,Williamstown,4,h,1500000.0,3.0,2.0,04,2017,1574
13143,Williamstown,4,h,1630000.0,2.0,2.0,04,2017,1574
13144,Williamstown,3,h,1494000.0,1.0,0.0,06,2017,1574
13145,Williamstown,5,h,2760000.0,2.0,2.0,06,2017,1574
13146,Williamstown,3,h,1285000.0,2.0,3.0,06,2017,1574
13147,Williamstown,4,h,1900000.0,2.0,1.0,06,2017,1574
13148,Williamstown,3,h,950000.0,1.0,0.0,06,2017,1574
13149,Williamstown,3,h,1367000.0,1.0,2.0,05,2017,1574
13150,Williamstown,2,u,880000.0,1.0,2.0,05,2017,1574
13151,Williamstown,3,h,1200000.0,2.0,0.0,07,2017,1574
13152,Williamstown,2,u,650000.0,1.0,1.0,07,2017,1574
13153,Williamstown,4,h,2200000.0,3.0,2.0,08,2017,1574
13154,Williamstown,4,h,1920000.0,2.0,0.0,07,2017,1574
13155,Williamstown,4,h,1440000.0,2.0,0.0,07,2017,1574
13156,Williamstown,3,h,1050000.0,1.0,0.0,07,2017,1574
13157,Williamstown,1,u,385000.0,1.0,1.0,07,2017,1574
13158,Williamstown,3,h,1285000.0,1.0,0.0,07,2017,1574
13159,Williamstown,4,h,1630000.0,3.0,2.0,09,2017,1574
13160,Williamstown,3,h,1470000.0,1.0,1.0,09,2017,1574
13161,Williamstown,5,h,2550000.0,2.0,2.0,08,2017,1574
13162,Williamstown,3,h,832000.0,1.0,1.0,09,2017,1574
13163,Williamstown,2,u,440000.0,1.0,1.0,09,2017,1574
13164,Williamstown,2,h,900000.0,2.0,1.0,09,2017,1574
13165,Williamstown,3,h,1031000.0,2.0,2.0,08,2017,1574
13166,Williamstown,3,h,1170000.0,2.0,4.0,08,2017,1574
13167,Williamstown,2,t,622500.0,2.0,1.0,08,2017,1574
13168,Williamstown,4,h,2500000.0,1.0,5.0,08,2017,1574
13169,Williamstown,3,h,1760000.0,1.0,2.0,10,2017,1574
13170,Williamstown,3,h,1950000.0,1.0,2.0,10,2017,1574
13171,Williamstown,4,h,2350000.0,2.0,2.0,10,2017,1574
13172,Williamstown,3,h,1173000.0,2.0,1.0,10,2017,1574
13173,Williamstown,3,h,1460000.0,1.0,4.0,10,2017,1574
13174,Williamstown,3,h,1651000.0,2.0,2.0,10,2017,1574
13175,Williamstown,3,h,1690000.0,2.0,0.0,10,2017,1574
13176,Williamstown,3,h,1777000.0,2.0,1.0,10,2017,1574
13177,Williamstown,3,h,1260000.0,2.0,2.0,10,2017,1574
13178,Williamstown,4,h,1665000.0,2.0,1.0,10,2017,1574
13179,Williamstown,3,h,1800000.0,1.0,2.0,11,2017,1574
13180,Williamstown,3,h,1050000.0,2.0,2.0,11,2017,1574
13181,Williamstown,4,h,4020000.0,2.0,4.0,11,2017,1574
13182,Williamstown,2,h,1200000.0,1.0,1.0,11,2017,1574
13183,Williamstown,2,h,1115000.0,1.0,2.0,01,2018,1574
13184,Williamstown,3,h,2400000.0,3.0,1.0,01,2018,1574
13185,Williamstown,5,h,1630000.0,3.0,2.0,12,2017,1574
13186,Williamstown,3,h,1525000.0,1.0,4.0,12,2017,1574
13187,Williamstown,3,h,1285000.0,1.0,0.0,12,2017,1574
13188,Williamstown,3,h,2065000.0,1.0,2.0,12,2017,1574
13189,Williamstown,3,h,1245000.0,2.0,2.0,02,2018,1574
13190,Williamstown,3,h,1290000.0,1.0,0.0,03,2018,1574
13191,Williamstown,5,h,2720000.0,2.0,1.0,03,2018,1574
13192,Williamstown,3,h,1295000.0,2.0,0.0,03,2018,1574
13193,Williamstown,2,h,980000.0,1.0,1.0,03,2018,1574
13194,Williamstown,3,h,1075000.0,2.0,1.0,03,2018,1574
13195,Williamstown,4,h,2400000.0,2.0,2.0,03,2018,1574
13196,Williamstown,4,h,1600000.0,3.0,2.0,03,2018,1574
13197,Williamstown,3,h,1570000.0,2.0,2.0,03,2018,1574
13198,Williamstown,3,h,1450000.0,1.0,1.0,03,2018,1574
13199,Williamstown,5,h,1924000.0,3.0,2.0,03,2018,1574
13200,Williamstown,3,h,1150000.0,2.0,2.0,03,2018,1574
13201,Williamstown,3,h,1150000.0,2.0,2.0,03,2018,1574
13202,Williamstown,5,h,2020000.0,3.0,2.0,02,2018,1574
13203,Williamstown,2,h,940000.0,2.0,1.0,02,2018,1574
13204,Williamstown North,2,t,500000.0,1.0,1.0,09,2016,192
13205,Williamstown North,2,u,400000.0,1.0,1.0,10,2016,192
13206,Williamstown North,5,h,1410000.0,2.0,5.0,10,2016,192
13207,Williamstown North,1,u,285000.0,1.0,1.0,09,2016,192
13208,Williamstown North,2,u,460000.0,1.0,1.0,03,2017,192
13209,Williamstown North,4,h,881000.0,1.0,3.0,08,2016,192
13210,Williamstown North,2,u,380000.0,1.0,1.0,06,2016,192
13211,Williamstown North,4,h,1440000.0,3.0,4.0,11,2016,192
13212,Williamstown North,2,u,367500.0,1.0,1.0,09,2016,192
13213,Williamstown North,1,u,355000.0,1.0,1.0,11,2016,192
13214,Williamstown North,3,h,1225000.0,1.0,1.0,11,2016,192
13215,Williamstown North,2,u,546000.0,1.0,1.0,04,2017,192
13216,Williamstown North,3,t,670000.0,2.0,2.0,04,2017,192
13217,Williamstown North,3,h,1070000.0,2.0,5.0,04,2017,192
13218,Williamstown North,3,h,1575000.0,1.0,1.0,05,2017,192
13219,Williamstown North,4,h,1520000.0,2.0,3.0,05,2017,192
13220,Williamstown North,3,t,720000.0,2.0,2.0,05,2017,192
13221,Williamstown North,3,h,1045000.0,2.0,3.0,04,2017,192
13222,Williamstown North,3,h,862000.0,1.0,1.0,05,2017,192
13223,Williamstown North,3,h,1190000.0,2.0,2.0,09,2017,192
13224,Williamstown North,5,h,1615000.0,2.0,2.0,12,2017,192
13225,Williamstown North,3,h,1000000.0,2.0,4.0,02,2018,192
13226,Williamstown North,3,h,830000.0,1.0,2.0,02,2018,192
13227,Windsor,2,u,580000.0,2.0,1.0,09,2016,1754
13228,Windsor,3,h,1850000.0,1.0,2.0,12,2016,1754
13229,Windsor,3,u,825000.0,1.0,1.0,12,2016,1754
13230,Windsor,3,h,2302000.0,1.0,4.0,03,2017,1754
13231,Windsor,2,h,1045000.0,1.0,2.0,03,2017,1754
13232,Windsor,4,h,2050000.0,2.0,1.0,03,2017,1754
13233,Windsor,2,u,611000.0,1.0,1.0,03,2017,1754
13234,Windsor,2,u,600000.0,1.0,1.0,08,2016,1754
13235,Windsor,2,u,800000.0,1.0,1.0,05,2016,1754
13236,Windsor,1,u,275000.0,1.0,1.0,05,2016,1754
13237,Windsor,2,h,1325000.0,1.0,0.0,11,2016,1754
13238,Windsor,3,h,1540000.0,2.0,1.0,11,2016,1754
13239,Windsor,3,h,1370000.0,1.0,2.0,09,2016,1754
13240,Windsor,1,u,372000.0,1.0,1.0,12,2016,1754
13241,Windsor,1,u,412500.0,1.0,1.0,12,2016,1754
13242,Windsor,1,u,452000.0,1.0,1.0,02,2017,1754
13243,Windsor,2,u,450000.0,1.0,1.0,08,2016,1754
13244,Windsor,1,u,300000.0,1.0,1.0,10,2016,1754
13245,Windsor,2,u,520000.0,1.0,1.0,10,2016,1754
13246,Windsor,2,u,650000.0,2.0,1.0,07,2016,1754
13247,Windsor,1,u,501000.0,1.0,1.0,07,2016,1754
13248,Windsor,2,u,380000.0,1.0,1.0,07,2016,1754
13249,Windsor,2,h,1177000.0,2.0,2.0,03,2017,1754
13250,Windsor,4,h,1605000.0,1.0,1.0,03,2017,1754
13251,Windsor,2,u,600000.0,1.0,1.0,06,2016,1754
13252,Windsor,2,h,1500000.0,1.0,2.0,11,2016,1754
13253,Windsor,3,u,830000.0,2.0,2.0,11,2016,1754
13254,Windsor,2,u,1200000.0,2.0,1.0,11,2016,1754
13255,Windsor,1,u,300000.0,1.0,1.0,11,2016,1754
13256,Windsor,1,u,400000.0,1.0,1.0,05,2016,1754
13257,Windsor,2,u,623000.0,1.0,1.0,08,2016,1754
13258,Windsor,2,u,600000.0,1.0,1.0,09,2016,1754
13259,Windsor,2,h,1325000.0,1.0,0.0,02,2017,1754
13260,Windsor,2,u,518000.0,1.0,1.0,07,2016,1754
13261,Windsor,3,h,2368000.0,2.0,1.0,06,2016,1754
13262,Windsor,2,h,1350000.0,1.0,2.0,11,2016,1754
13263,Windsor,2,u,650000.0,1.0,1.0,05,2016,1754
13264,Windsor,3,h,1200000.0,1.0,1.0,05,2016,1754
13265,Windsor,3,h,1320000.0,1.0,0.0,05,2016,1754
13266,Windsor,2,u,580000.0,1.0,1.0,05,2016,1754
13267,Windsor,2,u,555000.0,1.0,1.0,08,2016,1754
13268,Windsor,2,u,474000.0,1.0,1.0,08,2016,1754
13269,Windsor,2,h,1350000.0,1.0,1.0,08,2016,1754
13270,Windsor,3,h,1910000.0,3.0,1.0,08,2016,1754
13271,Windsor,2,u,585000.0,1.0,1.0,04,2017,1754
13272,Windsor,2,u,690000.0,1.0,1.0,05,2017,1754
13273,Windsor,2,u,854000.0,1.0,1.0,04,2017,1754
13274,Windsor,1,h,900000.0,1.0,1.0,04,2017,1754
13275,Windsor,1,u,350000.0,1.0,0.0,04,2017,1754
13276,Windsor,3,h,1400000.0,1.0,0.0,06,2017,1754
13277,Windsor,2,h,957500.0,1.0,1.0,06,2017,1754
13278,Windsor,3,h,2080000.0,2.0,2.0,06,2017,1754
13279,Windsor,1,u,410000.0,1.0,1.0,07,2017,1754
13280,Windsor,2,h,865000.0,2.0,0.0,08,2017,1754
13281,Windsor,2,u,560000.0,1.0,1.0,07,2017,1754
13282,Windsor,3,t,1525000.0,2.0,2.0,09,2017,1754
13283,Windsor,3,h,1400000.0,2.0,2.0,09,2017,1754
13284,Windsor,2,u,810000.0,1.0,1.0,09,2017,1754
13285,Windsor,3,h,1425000.0,1.0,1.0,09,2017,1754
13286,Windsor,3,h,1970000.0,2.0,0.0,09,2017,1754
13287,Windsor,2,h,1300000.0,1.0,1.0,09,2017,1754
13288,Windsor,3,h,2056000.0,1.0,2.0,09,2017,1754
13289,Windsor,1,u,420000.0,1.0,1.0,08,2017,1754
13290,Windsor,3,h,1900000.0,1.0,2.0,10,2017,1754
13291,Windsor,2,h,1000000.0,1.0,1.0,01,2018,1754
13292,Windsor,4,h,1350000.0,2.0,2.0,03,2018,1754
13293,Windsor,4,h,2400000.0,3.0,1.0,03,2018,1754
13294,Yallambie,4,h,700000.0,1.0,1.0,09,2016,267
13295,Yallambie,4,h,915000.0,3.0,1.0,03,2017,267
13296,Yallambie,3,h,810000.0,2.0,2.0,12,2016,267
13297,Yallambie,3,h,753000.0,2.0,1.0,02,2017,267
13298,Yallambie,3,h,602500.0,2.0,2.0,08,2016,267
13299,Yallambie,3,h,742000.0,1.0,1.0,10,2016,267
13300,Yallambie,4,h,953000.0,2.0,2.0,10,2016,267
13301,Yallambie,4,h,840000.0,2.0,2.0,07,2016,267
13302,Yallambie,3,h,650000.0,1.0,1.0,09,2016,267
13303,Yallambie,4,h,793000.0,2.0,1.0,03,2017,267
13304,Yallambie,3,h,731000.0,2.0,2.0,06,2016,267
13305,Yallambie,3,h,710000.0,1.0,1.0,11,2016,267
13306,Yallambie,3,h,720000.0,2.0,4.0,09,2016,267
13307,Yallambie,3,h,720000.0,2.0,2.0,02,2017,267
13308,Yallambie,3,h,936000.0,2.0,2.0,07,2016,267
13309,Yallambie,3,h,800000.0,2.0,2.0,11,2016,267
13310,Yallambie,3,h,721000.0,1.0,1.0,08,2016,267
13311,Yallambie,3,h,721500.0,1.0,1.0,05,2017,267
13312,Yallambie,5,h,1060000.0,2.0,2.0,04,2017,267
13313,Yallambie,3,h,984000.0,2.0,2.0,04,2017,267
13314,Yallambie,5,h,1670000.0,3.0,2.0,06,2017,267
13315,Yallambie,3,h,852000.0,2.0,2.0,06,2017,267
13316,Yallambie,4,h,743500.0,2.0,4.0,07,2017,267
13317,Yallambie,4,h,1025000.0,2.0,2.0,08,2017,267
13318,Yallambie,3,h,857000.0,2.0,1.0,09,2017,267
13319,Yallambie,4,h,1100000.0,3.0,2.0,08,2017,267
13320,Yallambie,5,h,990000.0,3.0,2.0,11,2017,267
13321,Yallambie,3,h,781000.0,2.0,1.0,11,2017,267
13322,Yallambie,4,h,816000.0,1.0,2.0,03,2018,267
13323,Yallambie,3,h,825000.0,1.0,1.0,03,2018,267
13324,Yarraville,3,h,1000000.0,2.0,1.0,09,2016,1409
13325,Yarraville,2,h,890000.0,1.0,2.0,09,2016,1409
13326,Yarraville,2,h,760000.0,1.0,1.0,09,2016,1409
13327,Yarraville,3,h,1165000.0,1.0,0.0,09,2016,1409
13328,Yarraville,4,h,1550000.0,2.0,2.0,12,2016,1409
13329,Yarraville,3,h,770000.0,1.0,2.0,12,2016,1409
13330,Yarraville,3,h,871000.0,2.0,2.0,12,2016,1409
13331,Yarraville,3,h,780000.0,2.0,2.0,12,2016,1409
13332,Yarraville,2,t,650000.0,1.0,1.0,12,2016,1409
13333,Yarraville,3,h,770000.0,1.0,1.0,12,2016,1409
13334,Yarraville,2,h,890000.0,1.0,0.0,02,2016,1409
13335,Yarraville,3,h,960000.0,1.0,1.0,03,2017,1409
13336,Yarraville,4,h,1235000.0,2.0,2.0,03,2017,1409
13337,Yarraville,3,t,670000.0,2.0,2.0,03,2017,1409
13338,Yarraville,2,h,960000.0,2.0,1.0,03,2017,1409
13339,Yarraville,2,h,1000000.0,1.0,1.0,03,2017,1409
13340,Yarraville,2,h,710000.0,1.0,0.0,03,2017,1409
13341,Yarraville,3,h,1320000.0,2.0,2.0,03,2017,1409
13342,Yarraville,3,h,1100000.0,2.0,0.0,03,2017,1409
13343,Yarraville,2,u,782000.0,1.0,1.0,03,2017,1409
13344,Yarraville,3,h,931000.0,1.0,1.0,03,2017,1409
13345,Yarraville,3,h,910000.0,3.0,2.0,06,2016,1409
13346,Yarraville,2,h,796000.0,1.0,1.0,06,2016,1409
13347,Yarraville,2,h,856000.0,1.0,1.0,06,2016,1409
13348,Yarraville,3,h,670000.0,1.0,1.0,06,2016,1409
13349,Yarraville,4,h,706000.0,1.0,0.0,06,2016,1409
13350,Yarraville,3,h,1050000.0,2.0,1.0,06,2016,1409
13351,Yarraville,2,u,410000.0,0.0,0.0,08,2016,1409
13352,Yarraville,4,h,1320000.0,2.0,1.0,05,2016,1409
13353,Yarraville,3,h,1414000.0,2.0,2.0,11,2016,1409
13354,Yarraville,5,h,1815000.0,2.0,2.0,10,2016,1409
13355,Yarraville,2,h,630000.0,1.0,1.0,10,2016,1409
13356,Yarraville,4,h,1870000.0,1.0,3.0,10,2016,1409
13357,Yarraville,4,h,1785000.0,2.0,2.0,09,2016,1409
13358,Yarraville,2,u,330000.0,1.0,1.0,09,2016,1409
13359,Yarraville,3,h,1930000.0,1.0,4.0,12,2016,1409
13360,Yarraville,3,h,1035000.0,1.0,2.0,02,2017,1409
13361,Yarraville,1,u,510000.0,1.0,2.0,02,2017,1409
13362,Yarraville,2,u,381000.0,1.0,1.0,02,2017,1409
13363,Yarraville,3,t,1040000.0,2.0,0.0,11,2016,1409
13364,Yarraville,3,h,1419000.0,1.0,2.0,11,2016,1409
13365,Yarraville,3,h,1050000.0,1.0,2.0,11,2016,1409
13366,Yarraville,1,h,470000.0,1.0,2.0,11,2016,1409
13367,Yarraville,3,h,850000.0,1.0,1.0,08,2016,1409
13368,Yarraville,2,u,501344.0,1.0,1.0,08,2016,1409
13369,Yarraville,3,h,796000.0,1.0,1.0,05,2016,1409
13370,Yarraville,3,h,1217500.0,3.0,1.0,10,2016,1409
13371,Yarraville,2,h,610000.0,0.0,0.0,10,2016,1409
13372,Yarraville,3,h,1055000.0,1.0,3.0,04,2016,1409
13373,Yarraville,3,t,620000.0,3.0,1.0,04,2016,1409
13374,Yarraville,4,h,660000.0,1.0,2.0,04,2016,1409
13375,Yarraville,3,h,681000.0,1.0,1.0,04,2016,1409
13376,Yarraville,1,u,345000.0,1.0,1.0,04,2016,1409
13377,Yarraville,3,h,950000.0,1.0,2.0,04,2016,1409
13378,Yarraville,3,h,955000.0,1.0,1.0,04,2016,1409
13379,Yarraville,2,h,822000.0,1.0,3.0,04,2016,1409
13380,Yarraville,2,h,760000.0,1.0,1.0,07,2016,1409
13381,Yarraville,4,h,1200000.0,2.0,2.0,07,2016,1409
13382,Yarraville,3,h,1005000.0,1.0,1.0,07,2016,1409
13383,Yarraville,3,h,600000.0,1.0,1.0,07,2016,1409
13384,Yarraville,1,u,381000.0,1.0,1.0,09,2016,1409
13385,Yarraville,4,h,1150000.0,2.0,2.0,09,2016,1409
13386,Yarraville,3,h,1020000.0,1.0,1.0,03,2017,1409
13387,Yarraville,3,h,1250000.0,2.0,1.0,03,2017,1409
13388,Yarraville,4,h,1340000.0,2.0,0.0,03,2017,1409
13389,Yarraville,3,h,865000.0,1.0,1.0,06,2016,1409
13390,Yarraville,3,h,781500.0,1.0,2.0,06,2016,1409
13391,Yarraville,4,h,1401000.0,1.0,1.0,11,2016,1409
13392,Yarraville,2,h,630000.0,2.0,2.0,11,2016,1409
13393,Yarraville,5,h,1137500.0,3.0,4.0,05,2016,1409
13394,Yarraville,4,h,925000.0,1.0,1.0,08,2016,1409
13395,Yarraville,3,h,745000.0,1.0,1.0,04,2016,1409
13396,Yarraville,4,h,1158000.0,1.0,3.0,04,2016,1409
13397,Yarraville,3,h,867000.0,1.0,1.0,04,2016,1409
13398,Yarraville,3,h,955000.0,2.0,2.0,09,2016,1409
13399,Yarraville,3,h,1081000.0,1.0,1.0,09,2016,1409
13400,Yarraville,3,h,725000.0,1.0,5.0,09,2016,1409
13401,Yarraville,2,h,767000.0,1.0,0.0,02,2017,1409
13402,Yarraville,2,h,951000.0,1.0,3.0,02,2017,1409
13403,Yarraville,4,h,1028000.0,2.0,2.0,02,2017,1409
13404,Yarraville,2,h,740000.0,1.0,0.0,02,2017,1409
13405,Yarraville,3,h,1450000.0,2.0,2.0,02,2017,1409
13406,Yarraville,3,h,1430000.0,3.0,2.0,02,2017,1409
13407,Yarraville,3,h,1275000.0,1.0,2.0,02,2017,1409
13408,Yarraville,4,h,1606000.0,2.0,3.0,07,2016,1409
13409,Yarraville,4,h,970000.0,1.0,2.0,06,2016,1409
13410,Yarraville,2,h,780000.0,1.0,1.0,06,2016,1409
13411,Yarraville,3,h,670000.0,1.0,1.0,06,2016,1409
13412,Yarraville,3,h,908000.0,2.0,0.0,06,2016,1409
13413,Yarraville,3,h,1380000.0,2.0,2.0,11,2016,1409
13414,Yarraville,3,h,966000.0,2.0,2.0,11,2016,1409
13415,Yarraville,2,u,480500.0,1.0,1.0,11,2016,1409
13416,Yarraville,4,h,1520000.0,2.0,0.0,11,2016,1409
13417,Yarraville,3,h,845000.0,1.0,2.0,11,2016,1409
13418,Yarraville,5,h,1287000.0,2.0,2.0,11,2016,1409
13419,Yarraville,3,h,980000.0,1.0,2.0,05,2016,1409
13420,Yarraville,3,t,800000.0,2.0,1.0,05,2016,1409
13421,Yarraville,3,h,1460000.0,1.0,2.0,05,2016,1409
13422,Yarraville,3,h,840000.0,1.0,1.0,08,2016,1409
13423,Yarraville,3,h,900500.0,1.0,1.0,08,2016,1409
13424,Yarraville,2,h,850000.0,1.0,1.0,08,2016,1409
13425,Yarraville,3,h,940000.0,2.0,2.0,08,2016,1409
13426,Yarraville,3,h,935000.0,1.0,0.0,05,2017,1409
13427,Yarraville,3,h,990000.0,1.0,2.0,05,2017,1409
13428,Yarraville,2,h,950000.0,1.0,0.0,05,2017,1409
13429,Yarraville,2,h,1196000.0,1.0,2.0,04,2017,1409
13430,Yarraville,2,h,470000.0,1.0,1.0,04,2017,1409
13431,Yarraville,3,h,1131500.0,1.0,1.0,04,2017,1409
13432,Yarraville,4,h,2035000.0,2.0,0.0,04,2017,1409
13433,Yarraville,3,h,935000.0,1.0,0.0,04,2017,1409
13434,Yarraville,3,h,892000.0,1.0,2.0,05,2017,1409
13435,Yarraville,4,h,985500.0,1.0,5.0,05,2017,1409
13436,Yarraville,2,u,650000.0,2.0,2.0,05,2017,1409
13437,Yarraville,3,t,1070000.0,2.0,2.0,05,2017,1409
13438,Yarraville,2,u,397000.0,1.0,1.0,05,2017,1409
13439,Yarraville,2,h,1035000.0,1.0,3.0,05,2017,1409
13440,Yarraville,3,h,1370000.0,2.0,2.0,05,2017,1409
13441,Yarraville,2,h,650000.0,1.0,2.0,05,2017,1409
13442,Yarraville,2,h,820000.0,1.0,0.0,05,2017,1409
13443,Yarraville,3,h,750000.0,2.0,1.0,05,2017,1409
13444,Yarraville,2,u,497600.0,1.0,1.0,05,2017,1409
13445,Yarraville,3,h,970000.0,2.0,0.0,05,2017,1409
13446,Yarraville,2,h,1256000.0,1.0,3.0,04,2017,1409
13447,Yarraville,3,t,1120000.0,2.0,0.0,04,2017,1409
13448,Yarraville,3,h,1425000.0,3.0,2.0,04,2017,1409
13449,Yarraville,3,h,872500.0,1.0,2.0,04,2017,1409
13450,Yarraville,4,h,1455000.0,1.0,1.0,04,2017,1409
13451,Yarraville,1,u,331000.0,1.0,1.0,04,2017,1409
13452,Yarraville,3,h,950000.0,2.0,2.0,04,2017,1409
13453,Yarraville,4,h,1000000.0,2.0,2.0,07,2017,1409
13454,Yarraville,3,h,1240000.0,3.0,6.0,07,2017,1409
13455,Yarraville,3,h,1115000.0,1.0,2.0,07,2017,1409
13456,Yarraville,2,h,950000.0,1.0,0.0,06,2017,1409
13457,Yarraville,3,h,1225000.0,1.0,0.0,06,2017,1409
13458,Yarraville,4,h,1035000.0,2.0,3.0,06,2017,1409
13459,Yarraville,4,h,1190000.0,1.0,2.0,05,2017,1409
13460,Yarraville,2,u,709500.0,1.0,1.0,05,2017,1409
13461,Yarraville,3,h,1285000.0,1.0,1.0,07,2017,1409
13462,Yarraville,2,u,440000.0,1.0,1.0,07,2017,1409
13463,Yarraville,4,h,1142000.0,3.0,2.0,08,2017,1409
13464,Yarraville,3,h,1100000.0,1.0,6.0,08,2017,1409
13465,Yarraville,2,h,780000.0,1.0,1.0,08,2017,1409
13466,Yarraville,3,h,920000.0,2.0,2.0,08,2017,1409
13467,Yarraville,2,u,500000.0,1.0,1.0,08,2017,1409
13468,Yarraville,3,h,982500.0,2.0,2.0,07,2017,1409
13469,Yarraville,3,h,1400000.0,3.0,6.0,07,2017,1409
13470,Yarraville,3,h,1042000.0,1.0,1.0,07,2017,1409
13471,Yarraville,3,h,1230000.0,1.0,2.0,07,2017,1409
13472,Yarraville,3,h,1005000.0,1.0,2.0,07,2017,1409
13473,Yarraville,2,h,900000.0,1.0,3.0,07,2017,1409
13474,Yarraville,4,h,1407000.0,2.0,2.0,07,2017,1409
13475,Yarraville,2,h,1044000.0,1.0,0.0,07,2017,1409
13476,Yarraville,2,h,750000.0,1.0,2.0,07,2017,1409
13477,Yarraville,6,h,2450000.0,3.0,2.0,07,2017,1409
13478,Yarraville,2,h,900000.0,2.0,1.0,09,2017,1409
13479,Yarraville,5,h,1060000.0,2.0,3.0,09,2017,1409
13480,Yarraville,3,h,826000.0,2.0,2.0,09,2017,1409
13481,Yarraville,4,h,800000.0,2.0,2.0,09,2017,1409
13482,Yarraville,3,h,1100000.0,1.0,0.0,09,2017,1409
13483,Yarraville,3,h,1190000.0,1.0,2.0,09,2017,1409
13484,Yarraville,3,h,1300000.0,2.0,2.0,09,2017,1409
13485,Yarraville,2,t,740000.0,1.0,1.0,09,2017,1409
13486,Yarraville,3,h,1360000.0,1.0,1.0,09,2017,1409
13487,Yarraville,3,h,1455000.0,2.0,2.0,09,2017,1409
13488,Yarraville,2,u,515000.0,1.0,1.0,09,2017,1409
13489,Yarraville,4,h,1285000.0,1.0,1.0,08,2017,1409
13490,Yarraville,4,h,1050000.0,2.0,2.0,08,2017,1409
13491,Yarraville,3,h,945000.0,1.0,3.0,10,2017,1409
13492,Yarraville,3,h,910000.0,1.0,3.0,10,2017,1409
13493,Yarraville,3,h,2025000.0,2.0,2.0,10,2017,1409
